Tour;Tournament Year;Tournament #;Permanent Tournament #;Course #;Team ID;Team Number;Player Number;Player Name;Round Number;Event Name;Course Name;Course Par;Course Yardage;Tee Time;Round Score;End of Round Finish Pos. (numeric);End of Round Finish Pos. (text); End of Event Pos. (numeric);End of Event Pos. (text);In Playoff;Eagles;Eagles(Rank);Birdies;Birdies (Rank);Pars;Bogeys;Bogeys (Rank);Doubles;Others;Total Holes Over Par; Bogey Avoidance Rank;Longest Drive;Longest Drives(Rank);Driving Distance(Total Distance);Driving Distance(Total Drives);Driving Distance(Rank);Driving Dist. - All Drives(Tot. Dist.);Driving Dist. - All Drives(# of Drives);Driving Dist. - All Drives(Rank);Drives Over 300 Yards (# of Drives);Driving Acc. %(Fairways Hit);Driving Accuracy Rank;Left Rough Tendency(Total Left Rough);Right Rough Tendency(Total Right Rough);App.   50-75 yds(ft);App.   50-75 yds(attempts);App.   75-100 yds(ft);App.   75-100 yds(attempts);App.   100-125 yds(ft);App.   100-125 yds(attempts);Approaches   50-125 Yards(ft);Approaches   50-125 Yards(attempts);Approaches   125-150 Yards(ft);Approaches   125-150 Yards(attempts);Approaches   150-175 Yards(ft);Approaches   150-175 Yards(attempts);Approaches   175-200 Yards(ft);Approaches   175-200 Yards(attempts);Approaches   >200 Yards(ft);Approaches   >200 Yards(attempts);App.   50-75 yds(ft) - Rough;App.   50-75 yds(attempts) - Rough;App.   75-100 yds(ft) - Rough;App.   75-100 yds(attempts) - Rough;App.   100-125 yds(ft) - Rough;App.   100-125 yds(attempts) - Rough;Approaches   50-125 Yards(ft) - Rough;Approaches   50-125 Yards(attempts) - Rough;Approaches   125-150 Yards(ft) - Rough;Approaches   125-150 Yards(attempts) - Rough;Approaches   150-175 Yards(ft) - Rough;Approaches   150-175 Yards(attempts) - Rough;Approaches   175-200 Yards(ft) - Rough;Approaches   175-200 Yards(attempts) - Rough;Approaches   >200 Yards(ft) - Rough;Approaches   >200 Yards(attempts) - Rough;Total Holes Played;Total Greens in Regulation;GIR Rank;Total Distance(ft) Prox to Hole; # of Attempts Prox to Hole;Proximity to Hole (Rank);Fairway Prox(attempts);Fairway Prox(distance in ft);Fairway Prox (Rank);Rough Prox(attempts);Rough Prox(distance in ft);Rough Prox (Rank);Left Rough Prox(attempts);Left Rough Prox(distance in ft);Right Rough Prox(attempts);Right Rough Prox(distance in ft);Going for Green(attempts);Going for Green(non-attempts);Going for the Green(successes);Scrambling Par or Better;Scrambling Missed GIR;Scrambling (Rank);Scrambling Proximity (Total Distance);Scrambling Proximity (# of shots);Scrambling Proximity (rank);Scrambling from the Rough(successes);Scrambling from the Rough(attempts);Scrambling from the Fringe(successes);Scrambling from the Fringe(attempts);Scrambling   >30 Yards(successes); Scrambling   >30 Yards(attempts);Scrambling   20-30 Yards(successes); Scrambling   20-30 Yards(attempts);Scrambling   10-20 Yards(successes); Scrambling   10-20 Yards(attempts);Scrambling   < 10 Yards(successes); Scrambling   < 10 Yards(attempts);Sand Save %(# Saves);Sand Save %(# Bunkers);Sand Save (Rank);Prox to Hole from Sand(Total Distance); Prox to Hole from Sand(# of Shots);Total Hole Outs;Longest Hole Out(yards);Overall Putting Avg(# of Putts); Putting Avg(GIR Putts);One-Putt %(# of One Putts);3-Putt Avoid(Total 3 Putts);Approach Putt Performance(attempts);Approach Putt Performance(ft));Avg Distance of Putts Made(Total Distance of Putts);Putting   3'(attempts);Putting   3'(putts made);Putting   4'(attempts);Putting   4'(putts made);Putting   5'(attempts);Putting   5'(putts made);Putting   6'(attempts);Putting   6'(putts made);Putting   7'(attempts);Putting   7'(putts made);Putting   8'(attempts);Putting   8'(putts made);Putting   9'(attempts);Putting   9'(putts made);Putting   10'(attempts);Putting   10'(putts made);Putting Inside 5' (putts made);Putting Inside 5' (attempts);Putting Inside 5 Feet (Rank);Putting   5' - 10' (putts made);Putting   5' - 10' (attempts);Putting   5' - 10' (Rank);Putting   4'-8'(attempts);Putting   4'-8'(putts made);Putting   4' - 8' (Rank);Putting-Inside 10'(attempts);Putting-Inside 10'(putts made);Putting-Inside 10'(rank);Putting   10'-15'(attempts);Putting   10'-15'(putts made);Putting   10'-15'(rank);Putting   15-20'(attempts);Putting   15'-20'(putts made);Putting   15'-20'(rank);Putting   20'-25'(attempts);Putting   20'-25'(putts made);Putting   20'-25'(rank);Putting   >25'(attempts);Putting   >25'(putts made);Putting   >25'(rank);Putting   > 10' (putts made);Putting   > 10' (attempts);Putting   > 10' (rank);Total Putts Gained;
R;2011;410;060;688;  ;000;24663;Yang, Y.E.;02;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:25;070;024; T24;029;  29;;  00000000000;  2;          3;17;         12;          3;16;;;              3;013;00000000306;91;00000000553;00000000002;26;00000003967;00000000014;22;          2;00000000005;  25;00000000002;00000000004;;000;         10.500;001;;000;         10.500;00000000001;         46.917;002;;000;         38.250;002;        154.250;004;  ;;;;     23.417;          1;     23.417;          1;     75.500;          1;     83.417;          2;     36.083;          1;    138.083;          2;00000000018;  00000000012;16;        683.250;00000000018;  19;00000000009;    249.917;8;00000000007;    356.500;17;00000000002;    101.417;00000000005;    255.083;  00000000002;00000000000;00000000000;00000000003;00000000006;14;     25.667;          5;8;00000000000;00000000001;00000000000;00000000000;00000000000;00000000001;00000000002;00000000003;00000000001;00000000001;00000000000;00000000001;00000000003;00000000005;13;           36.583;00000000005;00000000000;00000000000;00000000030;00000000021;00000000006;00000000000;00000000012;     28.333;00000000873;00000000011;00000000010;00000000004;00000000004;  00000000001;00000000001;00000000001;00000000000;00000000001;00000000000;00000000001;00000000000;00000000001;00000000001;00000000000;00000000000;         16;         15;20;          4;            1;24;00000000004;00000000001;29;00000000020;00000000016;25;00000000003;00000000001;8;00000000002;00000000001;3;00000000002;00000000000;3;00000000003;00000000000;6;          2;         10;10; 1.158-;
R;2011;410;060;688;  ;000;24781;Mahan, Hunter;02;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:55;068;005;  T5;002;   2;P;  00000000000;  2;          3;17;         14;          1;2;;;              1;002;00000000308;77;00000000579;00000000002;19;00000003963;00000000014;23;          1;00000000009;  8;00000000003;00000000001;;000;         37.250;001;;000;         37.250;00000000001;         27.750;002;         55.500;003;         95.250;002;        269.250;005;  ;;;;;;;;;;     89.667;          2;     26.000;          1;    104.000;          1;00000000018;  00000000015;1;        755.750;00000000018;  24;00000000013;    485.000;27;00000000004;    219.667;20;00000000003;    166.167;00000000001;     53.500;  00000000002;00000000000;00000000000;00000000003;00000000003;1;     12.250;          3;1;00000000001;00000000001;00000000000;00000000000;00000000001;00000000001;00000000000;00000000000;00000000002;00000000002;00000000000;00000000000;00000000002;00000000002;1;           16.250;00000000002;00000000000;00000000000;00000000031;00000000028;00000000006;00000000001;00000000012;     26.750;00000001091;00000000011;00000000011;00000000003;00000000003;  00000000002;00000000001;00000000000;00000000000;00000000001;00000000001;00000000000;00000000000;00000000001;00000000000;00000000000;00000000000;         16;         15;20;          2;            1;16;00000000003;00000000002;17;00000000018;00000000016;12;00000000003;00000000001;8;00000000002;00000000000;12;00000000001;00000000000;3;00000000007;00000000001;5;          2;         13;12;   .626;
R;2011;410;060;688;  ;000;24924;Haas, Bill;02;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:25;067;005;  T5;001;   1;P;  00000000000;  2;          6;4;          9;          3;16;;;              3;013;00000000324;23;00000000601;00000000002;8;00000004149;00000000014;5;          8;00000000010;  3;00000000003;00000000000;;000;          9.917;001;;000;          9.917;00000000001;        168.250;005;         51.000;001;         56.750;001;        267.750;006;  ;;     42.333;          1;;;     42.333;          1;;;;;    152.250;          2;;;00000000018;  00000000012;16;        791.833;00000000018;  28;00000000014;    553.667;30;00000000003;    194.583;27;00000000003;    194.583;00000000000;;  00000000002;00000000000;00000000000;00000000003;00000000006;14;     63.417;          6;21;00000000001;00000000004;00000000000;00000000000;00000000001;00000000001;00000000001;00000000002;00000000001;00000000003;00000000000;00000000000;00000000002;00000000002;1;            8.583;00000000002;00000000000;00000000000;00000000027;00000000018;00000000009;00000000000;00000000009;     17.750;00000001020;00000000010;00000000010;00000000001;00000000001;  00000000000;00000000000;00000000002;00000000002;00000000001;00000000001;00000000001;00000000001;00000000001;00000000000;00000000001;00000000000;         11;         11;1;          6;            4;11;00000000004;00000000004;1;00000000017;00000000015;14;00000000002;00000000002;1;00000000002;00000000001;3;00000000002;00000000000;3;00000000004;00000000000;6;          3;         10;4;  2.578;
R;2011;410;060;688;  ;000;24925;Byrd, Jonathan;02;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:45;074;028; T28;030;  30;;  00000000000;  2;          2;24;         10;          6;29;;;              6;027;00000000331;17;00000000590;00000000002;14;00000003972;00000000014;21;          4;00000000004;  28;00000000008;00000000001;;000;;000;;000;;00000000000;         26.000;002;         11.000;001;         47.417;001;        189.750;004;       38.833;          1;;;     95.083;          2;    133.917;          3;;;     72.583;          2;      6.833;          1;    256.667;          3;00000000018;  00000000010;27;        750.417;00000000018;  23;00000000009;    280.417;19;00000000009;    470.000;18;00000000008;    431.167;00000000001;     38.833;  00000000001;00000000001;00000000000;00000000004;00000000008;14;     30.000;          6;6;00000000002;00000000004;00000000000;00000000000;00000000001;00000000003;00000000000;00000000001;00000000003;00000000004;00000000000;00000000000;00000000001;00000000002;14;           13.917;00000000002;00000000000;00000000000;00000000031;00000000020;00000000007;00000000002;00000000011;     28.167;00000000695;00000000010;00000000010;00000000001;00000000001;  00000000003;00000000003;00000000004;00000000003;00000000003;00000000000;00000000002;00000000001;00000000000;00000000000;00000000000;00000000000;         14;         14;1;          9;            4;20;00000000012;00000000007;24;00000000023;00000000018;27;00000000001;00000000000;14;00000000000;00000000000;;00000000002;00000000000;3;00000000004;00000000000;6;;          7;22; 2.699-;
R;2011;410;060;688;  ;000;25686;Dufner, Jason;02;TOUR Championship by Coca-Cola;East Lake GC;70;07319;14:15;070;009;   9;013; T13;;  00000000000;  2;          4;10;         11;          2;9;          1;;              3;013;00000000326;20;00000000538;00000000002;30;00000003989;00000000014;20;          2;00000000011;  1;00000000001;00000000002;;000;          8.333;001;          8.000;001;         16.333;00000000002;         62.833;002;         91.500;002;        125.167;003;        242.750;006;  ;;;;      8.167;          1;      8.167;          1;     18.083;          1;     38.083;          1;;;;;00000000018;  00000000015;1;        602.917;00000000018;  13;00000000015;    538.583;26;00000000003;     64.333;2;00000000001;     38.083;00000000002;     26.250;  00000000001;00000000001;00000000000;00000000001;00000000003;26;     38.583;          3;23;00000000000;00000000001;00000000000;00000000001;00000000000;00000000000;00000000001;00000000002;00000000000;00000000001;00000000000;00000000000;00000000001;00000000001;1;            1.917;00000000001;00000000000;00000000000;00000000032;00000000027;00000000005;00000000001;00000000013;     24.833;00000000799;00000000013;00000000013;00000000001;00000000001;  00000000002;00000000001;00000000000;00000000000;00000000001;00000000000;00000000001;00000000001;00000000002;00000000000;00000000002;00000000001;         16;         15;20;          6;            2;22;00000000004;00000000002;25;00000000022;00000000017;28;00000000000;00000000000;;00000000001;00000000000;12;00000000002;00000000001;2;00000000007;00000000000;6;          1;         10;16;  .750-;
R;2011;410;060;688;  ;000;25804;Watson, Bubba;02;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:25;064;005;  T5;023; T23;;  00000000000;  2;          7;2;         10;          1;2;;;              1;002;00000000373;1;00000000623;00000000002;4;00000004266;00000000014;2;          9;00000000006;  18;00000000000;00000000007;;000;;000;         29.333;002;         29.333;00000000002;         69.417;002;          5.750;001;         45.667;002;        114.417;003;  ;;;;      3.167;          1;      3.167;          1;     45.333;          2;     88.083;          2;     62.167;          1;    102.167;          1;00000000018;  00000000013;9;        568.917;00000000018;  8;00000000010;    264.583;6;00000000007;    300.917;14;00000000000;;00000000007;    300.917;  00000000002;00000000000;00000000001;00000000004;00000000005;6;     39.833;          5;16;00000000002;00000000002;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000002;00000000003;00000000002;00000000002;00000000002;00000000003;10;           44.333;00000000003;00000000001;00000000627;00000000026;00000000021;00000000008;00000000000;00000000009;     28.250;00000000851;00000000007;00000000007;00000000004;00000000003;  00000000002;00000000002;00000000003;00000000003;00000000000;00000000000;00000000001;00000000001;00000000000;00000000000;00000000000;00000000000;         13;         12;25;          4;            4;1;00000000006;00000000006;1;00000000017;00000000016;5;00000000001;00000000000;14;00000000002;00000000001;3;00000000000;00000000000;;00000000006;00000000000;6;          1;          9;14;  1.110;
R;2011;410;060;688;  ;000;26476;Reavie, Chez;02;TOUR Championship by Coca-Cola;East Lake GC;70;07319;14:05;077;026; T26;026; T26;;  00000000000;  2;          1;30;         11;          4;25;          2;;              6;027;00000000310;60;00000000544;00000000002;29;00000003933;00000000014;25;          2;00000000007;  16;00000000004;00000000003;;000;;000;         68.583;002;         68.583;00000000002;         62.333;002;          7.833;001;        125.000;002;        161.833;005;  ;;;;;;;;     50.750;          2;     88.000;          2;;;     42.667;          1;00000000018;  00000000012;16;        607.917;00000000018;  14;00000000012;    425.583;25;00000000005;    181.417;11;00000000002;     38.250;00000000003;    143.167;  00000000000;00000000002;00000000000;00000000002;00000000006;26;     90.500;          5;27;00000000002;00000000003;00000000000;00000000000;00000000000;00000000000;00000000001;00000000003;00000000000;00000000001;00000000001;00000000001;00000000000;00000000001;23;           11.333;00000000001;00000000000;00000000000;00000000034;00000000025;00000000005;00000000003;00000000013;     40.750;00000000579;00000000011;00000000011;00000000006;00000000005;  00000000001;00000000001;00000000001;00000000000;00000000000;00000000000;00000000001;00000000001;00000000001;00000000000;00000000001;00000000000;         18;         17;17;          4;            1;24;00000000003;00000000002;17;00000000022;00000000018;23;00000000003;00000000000;14;00000000001;00000000000;12;00000000003;00000000000;3;00000000005;00000000000;6;;         12;22; 3.406-;
R;2011;410;060;688;  ;000;27095;Watney, Nick;02;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:05;067;019; T19;026; T26;;  00000000000;  2;          4;10;         13;          1;2;;;              1;002;00000000366;2;00000000631;00000000002;2;00000004238;00000000014;3;          8;00000000006;  18;00000000002;00000000004;          6.917;001;          7.000;001;;000;         13.917;00000000002;         46.167;001;         53.583;002;         87.417;003;        104.000;003;  ;;     18.833;          1;     15.750;          1;     34.583;          2;     12.667;          1;;;     19.833;          1;     69.417;          1;00000000018;  00000000011;25;        653.167;00000000018;  16;00000000011;    305.083;8;00000000005;    136.500;7;00000000001;     18.833;00000000004;    117.667;  00000000002;00000000000;00000000000;00000000006;00000000007;3;     28.167;          6;3;00000000003;00000000004;00000000000;00000000000;00000000002;00000000002;00000000000;00000000000;00000000002;00000000003;00000000002;00000000002;00000000001;00000000002;14;           32.250;00000000002;00000000001;00000000345;00000000025;00000000019;00000000009;00000000000;00000000008;     21.333;00000000768;00000000010;00000000010;00000000003;00000000003;  00000000000;00000000000;00000000000;00000000000;00000000002;00000000002;00000000000;00000000000;00000000001;00000000001;00000000000;00000000000;         13;         13;1;          3;            3;1;00000000002;00000000002;1;00000000016;00000000016;1;00000000001;00000000000;14;00000000004;00000000001;11;00000000000;00000000000;;00000000004;00000000000;6;          1;          9;14;  1.320;
R;2011;410;060;688;  ;000;27649;Snedeker, Brandt;02;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:05;069;010; T10;016; T16;;  00000000000;  2;          4;10;         11;          3;16;;;              3;013;00000000345;9;00000000571;00000000002;22;00000004072;00000000014;11;          5;00000000009;  8;00000000003;00000000001;         11.667;001;;000;          4.833;001;         16.500;00000000002;         47.083;002;;000;        113.750;004;        227.333;006;  ;;;;     15.333;          1;     15.333;          1;     23.000;          1;     25.417;          1;     31.917;          1;;;00000000018;  00000000013;9;        500.333;00000000018;  4;00000000014;    404.667;14;00000000004;     95.667;3;00000000003;     63.750;00000000001;     31.917;  00000000002;00000000000;00000000000;00000000002;00000000005;22;     32.250;          4;17;00000000002;00000000003;00000000000;00000000000;00000000000;00000000001;00000000000;00000000001;00000000002;00000000003;00000000000;00000000000;00000000000;00000000001;23;           11.333;00000000001;00000000000;00000000000;00000000030;00000000022;00000000006;00000000000;00000000012;     22.333;00000000546;00000000013;00000000013;00000000001;00000000001;  00000000003;00000000003;00000000000;00000000000;00000000001;00000000001;00000000000;00000000000;00000000000;00000000000;00000000001;00000000000;         17;         17;1;          2;            1;16;00000000004;00000000004;1;00000000019;00000000018;4;00000000003;00000000000;14;00000000002;00000000000;12;00000000001;00000000000;3;00000000005;00000000000;6;;         11;22;  .638-;
R;2011;410;060;688;  ;000;28089;Day, Jason;02;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:45;067;003;  T3;006;  T6;;  00000000000;  2;          5;7;         11;          2;9;;;              2;007;00000000352;6;00000000601;00000000002;8;00000004111;00000000014;8;          5;00000000006;  18;00000000003;00000000005;;000;         12.250;001;;000;         12.250;00000000001;        135.083;004;;000;          7.083;001;        167.333;004;  ;;;;     15.500;          1;     15.500;          1;     15.250;          1;     36.083;          1;    148.500;          2;    255.667;          3;00000000018;  00000000012;16;        792.750;00000000018;  29;00000000010;    321.750;22;00000000008;    471.000;23;00000000003;    124.500;00000000005;    346.500;  00000000002;00000000000;00000000000;00000000005;00000000006;4;     48.500;          6;17;00000000003;00000000004;00000000001;00000000001;00000000001;00000000001;00000000002;00000000002;00000000000;00000000001;00000000002;00000000002;00000000001;00000000001;1;           16.667;00000000001;00000000000;00000000000;00000000026;00000000020;00000000011;00000000001;00000000007;     26.083;00000001720;00000000011;00000000011;00000000000;00000000000;  00000000001;00000000001;00000000000;00000000000;00000000000;00000000000;00000000001;00000000001;00000000000;00000000000;00000000000;00000000000;         12;         12;1;          1;            1;1;00000000002;00000000002;1;00000000013;00000000013;1;00000000002;00000000001;5;00000000005;00000000002;8;00000000001;00000000000;3;00000000005;00000000002;2;          5;         13;1;  3.476;
R;2011;410;060;688;  ;000;29221;Simpson, Webb;02;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:55;070;019; T19;022;  22;;  00000000001;  1;          3;17;          9;          5;28;;;              5;026;00000000332;14;00000000596;00000000002;12;00000004058;00000000014;14;          5;00000000004;  28;00000000004;00000000005;;000;;000;;000;;00000000000;          2.500;001;         42.083;001;         23.250;002;        123.167;004;       33.417;          2;;;     64.000;          1;     97.417;          3;     22.083;          2;    132.417;          2;     89.917;          1;     57.750;          1;00000000018;  00000000009;29;        674.583;00000000018;  18;00000000008;    191.000;4;00000000009;    399.583;15;00000000004;    176.583;00000000005;    223.000;  00000000001;00000000001;00000000001;00000000005;00000000009;13;    116.583;          9;24;00000000002;00000000003;00000000001;00000000001;00000000000;00000000000;00000000001;00000000003;00000000003;00000000005;00000000001;00000000001;00000000001;00000000004;22;           47.667;00000000004;00000000001;00000000199;00000000028;00000000016;00000000007;00000000001;00000000010;     23.083;00000001113;00000000012;00000000012;00000000000;00000000000;  00000000000;00000000000;00000000002;00000000001;00000000000;00000000000;00000000001;00000000001;00000000006;00000000002;00000000000;00000000000;         12;         12;1;          9;            4;20;00000000003;00000000002;17;00000000021;00000000016;30;00000000002;00000000000;14;00000000000;00000000000;;00000000002;00000000000;3;00000000003;00000000001;3;          1;          7;13;  .145-;
R;2011;410;060;688;  ;000;30925;Johnson, Dustin;02;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:35;073;026; T26;023; T23;;  00000000000;  2;          2;24;         13;          1;2;          2;;              3;013;00000000346;8;00000000631;00000000002;2;00000004143;00000000014;6;          7;00000000006;  18;00000000005;00000000002;;000;;000;          9.667;001;          9.667;00000000001;         51.000;002;         28.667;002;         76.667;002;         57.083;003;  ;;;;;;;;    136.833;          2;     31.417;          1;;;    276.083;          4;00000000018;  00000000013;9;        746.417;00000000018;  22;00000000010;    223.083;1;00000000007;    444.333;25;00000000005;    351.833;00000000002;     92.500;  00000000002;00000000000;00000000000;00000000002;00000000005;22;    120.083;          4;30;00000000001;00000000003;00000000000;00000000000;00000000000;00000000002;00000000000;00000000000;00000000001;00000000002;00000000001;00000000001;00000000001;00000000003;20;           50.333;00000000003;00000000000;00000000000;00000000032;00000000024;00000000004;00000000000;00000000014;     27.167;00000000582;00000000014;00000000014;00000000002;00000000002;  00000000000;00000000000;00000000001;00000000001;00000000000;00000000000;00000000000;00000000000;00000000002;00000000000;00000000001;00000000000;         16;         16;1;          4;            1;24;00000000001;00000000001;1;00000000020;00000000017;19;00000000002;00000000001;5;00000000004;00000000000;12;00000000001;00000000000;3;00000000005;00000000000;6;          1;         12;18;  .802-;
